"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 04, 2019","0.015518","0.015902","0.015919","0.015422","4.31B","-2.42%"
"Sep 05, 2019","0.014984","0.015518","0.015566","0.014320","4.34B","-3.44%"
"Sep 06, 2019","0.014174","0.014984","0.015090","0.013950","4.64B","-5.41%"
"Sep 07, 2019","0.015372","0.014174","0.015685","0.014148","4.04B","8.45%"
"Sep 08, 2019","0.015742","0.015372","0.016132","0.015229","4.69B","2.41%"
"Sep 09, 2019","0.015661","0.015741","0.016063","0.015156","7.93B","-0.51%"
"Sep 10, 2019","0.015606","0.015661","0.016128","0.015427","6.04B","-0.35%"
"Sep 11, 2019","0.014909","0.015606","0.015698","0.014789","5.35B","-4.47%"
"Sep 12, 2019","0.014817","0.014909","0.014942","0.014431","4.13B","-0.61%"
"Sep 13, 2019","0.015509","0.014817","0.015559","0.014677","4.39B","4.66%"
"Sep 14, 2019","0.015772","0.015509","0.015912","0.015178","5.46B","1.70%"
"Sep 15, 2019","0.015501","0.015772","0.015917","0.015389","5.26B","-1.72%"
"Sep 16, 2019","0.015641","0.015501","0.015767","0.015279","5.54B","0.90%"
"Sep 17, 2019","0.016682","0.015642","0.017361","0.015623","7.32B","6.65%"
"Sep 18, 2019","0.017893","0.016682","0.018507","0.016678","8.50B","7.26%"
"Sep 19, 2019","0.017557","0.017893","0.017901","0.016432","8.24B","-1.88%"
"Sep 20, 2019","0.017386","0.017556","0.017622","0.017021","6.34B","-0.97%"
"Sep 21, 2019","0.018128","0.017384","0.018536","0.017129","5.96B","4.27%"
"Sep 22, 2019","0.016820","0.018131","0.018131","0.016468","6.33B","-7.22%"
"Sep 23, 2019","0.015946","0.016820","0.017046","0.015865","7.46B","-5.19%"
"Sep 24, 2019","0.013121","0.015957","0.016248","0.011779","11.70M","-17.72%"
"Sep 25, 2019","0.013173","0.013121","0.014091","0.012525","9.47B","0.40%"
"Sep 26, 2019","0.012782","0.013173","0.013522","0.012103","6.90B","-2.97%"
"Sep 27, 2019","0.013601","0.012781","0.013874","0.012620","5.40B","6.41%"
"Sep 28, 2019","0.013557","0.013601","0.013743","0.013247","3.83B","-0.33%"
"Sep 29, 2019","0.013281","0.013557","0.013615","0.012817","3.70B","-2.03%"
"Sep 30, 2019","0.014506","0.013280","0.014987","0.012868","6.34B","9.22%"
"Oct 01, 2019","0.013957","0.014506","0.014817","0.013764","6.20B","-3.79%"
"Oct 02, 2019","0.014381","0.013957","0.014422","0.013683","4.62B","3.04%"
"Oct 03, 2019","0.014273","0.014381","0.014425","0.013928","4.56B","-0.75%"
"Oct 04, 2019","0.014550","0.014274","0.014757","0.014009","5.17B","1.94%"
"Oct 05, 2019","0.015055","0.014550","0.015064","0.014373","5.19B","3.47%"
"Oct 06, 2019","0.014511","0.015055","0.015356","0.014448","6.47B","-3.62%"
"Oct 07, 2019","0.016240","0.014512","0.016451","0.014359","7.95B","11.92%"
"Oct 08, 2019","0.016954","0.016239","0.017139","0.015821","6.80B","4.40%"
"Oct 09, 2019","0.016897","0.016952","0.017447","0.016516","6.06B","-0.34%"
"Oct 10, 2019","0.016224","0.016891","0.016986","0.015965","5.30B","-3.98%"
"Oct 11, 2019","0.015823","0.016224","0.016650","0.015569","5.62B","-2.48%"
"Oct 12, 2019","0.015669","0.015823","0.016105","0.015614","3.84B","-0.97%"
"Oct 13, 2019","0.016054","0.015670","0.016299","0.015616","3.77B","2.46%"
"Oct 14, 2019","0.016677","0.016054","0.016688","0.015975","4.30B","3.88%"
"Oct 15, 2019","0.015655","0.016677","0.016795","0.015448","5.25B","-6.13%"
"Oct 16, 2019","0.015182","0.015655","0.015817","0.014651","5.02B","-3.02%"
"Oct 17, 2019","0.015363","0.015181","0.015411","0.014529","4.83B","1.19%"
"Oct 18, 2019","0.015374","0.015363","0.015555","0.014618","4.20B","0.07%"
"Oct 19, 2019","0.015468","0.015373","0.015726","0.015149","4.31B","0.61%"
"Oct 20, 2019","0.015492","0.015468","0.015540","0.015041","3.09B","0.15%"
"Oct 21, 2019","0.015507","0.015492","0.015672","0.015311","3.20B","0.10%"
"Oct 22, 2019","0.015122","0.015507","0.015642","0.015048","3.15B","-2.48%"
"Oct 23, 2019","0.014341","0.015122","0.015161","0.013701","4.68B","-5.16%"
"Oct 24, 2019","0.015154","0.014341","0.015342","0.014217","4.38B","5.67%"
"Oct 25, 2019","0.017589","0.015154","0.017641","0.014975","8.00B","16.06%"
"Oct 26, 2019","0.016585","0.017589","0.018164","0.015796","11.38B","-5.71%"
"Oct 27, 2019","0.019096","0.016585","0.019811","0.016124","13.24B","15.14%"
"Oct 28, 2019","0.020051","0.019099","0.022033","0.019097","15.89B","5.01%"
"Oct 29, 2019","0.021916","0.020041","0.022445","0.019948","12.63B","9.30%"
"Oct 30, 2019","0.019948","0.021915","0.022851","0.019844","11.76B","-8.98%"
"Oct 31, 2019","0.019754","0.019948","0.020479","0.019099","8.52B","-0.97%"
"Nov 01, 2019","0.019615","0.019754","0.020047","0.019230","5.74B","-0.70%"
"Nov 02, 2019","0.019881","0.019613","0.020169","0.019589","5.25B","1.35%"
"Nov 03, 2019","0.019628","0.019882","0.020071","0.019282","4.73B","-1.27%"
"Nov 04, 2019","0.019791","0.019628","0.020087","0.018499","6.48B","0.83%"
"Nov 05, 2019","0.019762","0.019791","0.019995","0.019329","6.06B","-0.15%"
"Nov 06, 2019","0.020130","0.019761","0.020651","0.019575","6.57B","1.86%"
"Nov 07, 2019","0.019508","0.020131","0.020166","0.018983","6.01B","-3.09%"
"Nov 08, 2019","0.018767","0.019508","0.019740","0.018399","7.91B","-3.80%"
"Nov 09, 2019","0.018961","0.018767","0.019105","0.018708","4.72B","1.03%"
"Nov 10, 2019","0.019337","0.018961","0.019771","0.018881","5.76B","1.98%"
"Nov 11, 2019","0.019095","0.019337","0.019356","0.018670","5.50B","-1.25%"
"Nov 12, 2019","0.019662","0.019095","0.019776","0.018981","5.57B","2.97%"
"Nov 13, 2019","0.020108","0.019662","0.020180","0.019280","3.66B","2.27%"
"Nov 14, 2019","0.019412","0.020104","0.020193","0.018971","4.21B","-3.46%"
"Nov 15, 2019","0.018590","0.019414","0.019635","0.018297","4.46B","-4.24%"
"Nov 16, 2019","0.018668","0.018590","0.018790","0.018469","2.97B","0.42%"
"Nov 17, 2019","0.018737","0.018668","0.018943","0.018255","2.90B","0.37%"
"Nov 18, 2019","0.017151","0.018736","0.018754","0.016749","4.69B","-8.47%"
"Nov 19, 2019","0.016951","0.017149","0.017213","0.016371","4.60B","-1.16%"
"Nov 20, 2019","0.016550","0.016951","0.017088","0.016389","3.59B","-2.37%"
"Nov 21, 2019","0.015398","0.016550","0.016641","0.014606","5.31B","-6.96%"
"Nov 22, 2019","0.014387","0.015398","0.015588","0.013238","8.69B","-6.56%"
"Nov 23, 2019","0.015017","0.014387","0.015047","0.013961","4.88B","4.38%"
"Nov 24, 2019","0.013706","0.015017","0.015151","0.013615","5.22B","-8.73%"
"Nov 25, 2019","0.014189","0.013706","0.014701","0.012992","7.30B","3.53%"
"Nov 26, 2019","0.015281","0.014185","0.015412","0.014036","4.84B","7.69%"
"Nov 27, 2019","0.016064","0.015281","0.016346","0.014432","6.23B","5.13%"
"Nov 28, 2019","0.015809","0.016064","0.016243","0.015636","4.19B","-1.59%"
"Nov 29, 2019","0.016135","0.015809","0.016328","0.015740","3.93B","2.06%"
"Nov 30, 2019","0.015489","0.016135","0.016177","0.015318","3.51B","-4.00%"
"Dec 01, 2019","0.015913","0.015489","0.016107","0.015009","4.39B","2.74%"
"Dec 02, 2019","0.015210","0.015913","0.016022","0.015105","3.76B","-4.42%"
"Dec 03, 2019","0.015190","0.015209","0.015541","0.015150","3.24B","-0.13%"
"Dec 04, 2019","0.014291","0.015190","0.015190","0.014043","6.81B","-5.92%"
"Dec 05, 2019","0.014493","0.014288","0.014672","0.014163","5.11B","1.41%"
"Dec 06, 2019","0.014681","0.014493","0.014728","0.014340","4.29B","1.29%"
"Dec 07, 2019","0.014484","0.014680","0.014844","0.014457","3.26B","-1.34%"
"Dec 08, 2019","0.014607","0.014484","0.014763","0.014324","3.34B","0.85%"
"Dec 09, 2019","0.014373","0.014607","0.014669","0.014206","3.68B","-1.60%"
"Dec 10, 2019","0.014113","0.014384","0.014410","0.013948","4.46B","-1.81%"
"Dec 11, 2019","0.014142","0.014113","0.014280","0.013964","3.79B","0.21%"
"Dec 12, 2019","0.013758","0.014142","0.014191","0.013328","5.08B","-2.71%"
"Dec 13, 2019","0.014052","0.013758","0.014217","0.013629","4.63B","2.14%"
"Dec 14, 2019","0.013840","0.014052","0.014688","0.013777","5.95B","-1.51%"
"Dec 15, 2019","0.013932","0.013840","0.014157","0.013734","5.29B","0.67%"
"Dec 16, 2019","0.013367","0.013934","0.013945","0.013146","7.01B","-4.05%"
"Dec 17, 2019","0.012425","0.013384","0.013396","0.012269","8.68B","-7.05%"
"Dec 18, 2019","0.013372","0.012426","0.013579","0.012037","10.04B","7.62%"
"Dec 19, 2019","0.012973","0.013372","0.013498","0.012697","6.16B","-2.98%"
"Dec 20, 2019","0.013358","0.012974","0.013515","0.012808","4.77B","2.97%"
"Dec 21, 2019","0.013511","0.013358","0.013511","0.013242","4.57B","1.14%"
"Dec 22, 2019","0.014877","0.013514","0.014941","0.013493","7.24B","10.12%"
"Dec 23, 2019","0.013788","0.014877","0.015238","0.013648","8.55B","-7.32%"
"Dec 24, 2019","0.013523","0.013787","0.013806","0.013195","7.51B","-1.92%"
"Dec 25, 2019","0.013187","0.013523","0.013581","0.012971","5.84B","-2.49%"
"Dec 26, 2019","0.013352","0.013187","0.013830","0.013144","7.06B","1.25%"
"Dec 27, 2019","0.013232","0.013352","0.013396","0.013029","5.44B","-0.90%"
"Dec 28, 2019","0.013483","0.013232","0.013733","0.013219","5.89B","1.89%"
"Dec 29, 2019","0.013684","0.013486","0.013850","0.013347","5.44B","1.49%"
"Dec 30, 2019","0.013285","0.013683","0.013946","0.013210","6.03B","-2.91%"
"Dec 31, 2019","0.013301","0.013285","0.013495","0.013120","5.00B","0.12%"
"Jan 01, 2020","0.013205","0.013301","0.013410","0.013149","4.02B","-0.72%"
"Jan 02, 2020","0.012845","0.013205","0.013242","0.012809","5.07B","-2.73%"
"Jan 03, 2020","0.013423","0.012845","0.013531","0.012698","7.43B","4.50%"
"Jan 04, 2020","0.013431","0.013415","0.013488","0.013255","4.14B","0.06%"
"Jan 05, 2020","0.013534","0.013433","0.013866","0.013430","5.25B","0.77%"
"Jan 06, 2020","0.014671","0.013534","0.014683","0.013488","7.72B","8.40%"
"Jan 07, 2020","0.014345","0.014661","0.014790","0.014059","7.34B","-2.22%"
"Jan 08, 2020","0.014032","0.014341","0.014622","0.013786","7.20B","-2.18%"
"Jan 09, 2020","0.013970","0.014032","0.014105","0.013722","4.79B","-0.44%"
"Jan 10, 2020","0.014683","0.013970","0.014794","0.013676","6.02B","5.10%"
"Jan 11, 2020","0.014604","0.014683","0.015051","0.014475","5.96B","-0.54%"
"Jan 12, 2020","0.015025","0.014603","0.015057","0.014428","5.40B","2.88%"
"Jan 13, 2020","0.014648","0.015024","0.015056","0.014552","4.29B","-2.51%"
"Jan 14, 2020","0.016782","0.014645","0.017115","0.014641","9.49B","14.57%"
"Jan 15, 2020","0.017295","0.016765","0.018164","0.016098","11.31B","3.06%"
"Jan 16, 2020","0.017272","0.017322","0.017413","0.016122","8.53B","-0.14%"
"Jan 17, 2020","0.017534","0.017225","0.018139","0.016930","9.51B","1.52%"
"Jan 18, 2020","0.017647","0.017534","0.018155","0.017172","8.34B","0.65%"
"Jan 19, 2020","0.016645","0.017646","0.018134","0.016008","8.28B","-5.68%"
"Jan 20, 2020","0.016615","0.016671","0.016776","0.016113","5.62B","-0.18%"
"Jan 21, 2020","0.017318","0.016612","0.017350","0.016539","5.82B","4.23%"
"Jan 22, 2020","0.017424","0.017319","0.017549","0.017014","3.68B","0.61%"
"Jan 23, 2020","0.016280","0.017417","0.017450","0.015867","7.20B","-6.56%"
"Jan 24, 2020","0.016354","0.016280","0.016648","0.015620","7.63B","0.45%"
"Jan 25, 2020","0.016079","0.016354","0.016395","0.015844","6.08B","-1.68%"
"Jan 26, 2020","0.016857","0.016079","0.016893","0.015985","6.17B","4.83%"
"Jan 27, 2020","0.017088","0.016858","0.017276","0.016746","7.43B","1.37%"
"Jan 28, 2020","0.018654","0.017090","0.018966","0.017086","12.18B","9.16%"
"Jan 29, 2020","0.018605","0.018655","0.019788","0.018489","11.86B","-0.26%"
"Jan 30, 2020","0.019494","0.018605","0.019832","0.017789","10.22B","4.78%"
"Jan 31, 2020","0.018712","0.019494","0.019800","0.018172","9.82B","-4.01%"
"Feb 01, 2020","0.019078","0.018712","0.019130","0.018376","7.65B","1.96%"
"Feb 02, 2020","0.019095","0.019078","0.019823","0.018528","9.54B","0.09%"
"Feb 03, 2020","0.019128","0.019131","0.019678","0.018851","8.69B","0.18%"
"Feb 04, 2020","0.019269","0.019128","0.020608","0.019128","7.91B","0.73%"
"Feb 05, 2020","0.020791","0.019269","0.020823","0.019164","9.78B","7.90%"
"Feb 06, 2020","0.022633","0.020757","0.023458","0.019991","14.49B","8.86%"
"Feb 07, 2020","0.022039","0.022665","0.023690","0.021429","13.46B","-2.63%"
"Feb 08, 2020","0.021874","0.022039","0.022419","0.020249","8.68B","-0.75%"
"Feb 09, 2020","0.021998","0.021874","0.022740","0.021282","6.92B","0.57%"
"Feb 10, 2020","0.022097","0.021997","0.022376","0.020889","8.18B","0.45%"
"Feb 11, 2020","0.022647","0.022097","0.022935","0.021386","7.25B","2.49%"
"Feb 12, 2020","0.023918","0.022645","0.024230","0.022644","8.78B","5.61%"
"Feb 13, 2020","0.023916","0.023916","0.025820","0.022516","14.41B","-0.00%"
"Feb 14, 2020","0.026382","0.023846","0.026889","0.023675","13.56B","10.31%"
"Feb 15, 2020","0.023652","0.026351","0.026544","0.022801","12.76B","-10.35%"
"Feb 16, 2020","0.022265","0.023652","0.024766","0.020239","16.00B","-5.86%"
"Feb 17, 2020","0.021773","0.022265","0.022497","0.020116","14.35B","-2.21%"
"Feb 18, 2020","0.022566","0.021779","0.022901","0.020421","10.00B","3.64%"
"Feb 19, 2020","0.020174","0.022567","0.022734","0.019653","11.03B","-10.60%"
"Feb 20, 2020","0.019849","0.020244","0.020520","0.018943","11.53B","-1.61%"
"Feb 21, 2020","0.020135","0.019848","0.020542","0.019608","8.06B","1.44%"
"Feb 22, 2020","0.020009","0.020135","0.020314","0.019665","5.03B","-0.63%"
"Feb 23, 2020","0.021346","0.020009","0.021703","0.019986","5.25B","6.68%"
"Feb 24, 2020","0.019844","0.021339","0.021638","0.019164","6.97B","-7.04%"
"Feb 25, 2020","0.018903","0.019840","0.019946","0.018672","6.69B","-4.74%"
"Feb 26, 2020","0.016396","0.018903","0.019178","0.015870","11.35B","-13.26%"
"Feb 27, 2020","0.017016","0.016396","0.017553","0.015838","8.82B","3.78%"
"Feb 28, 2020","0.017091","0.016990","0.017373","0.016088","5.74B","0.44%"
"Feb 29, 2020","0.016481","0.017091","0.017404","0.016480","3.83B","-3.57%"
"Mar 01, 2020","0.016451","0.016481","0.017071","0.016133","3.72B","-0.18%"
"Mar 02, 2020","0.017588","0.016451","0.017798","0.016398","4.68B","6.91%"
"Mar 03, 2020","0.017226","0.017588","0.017593","0.016927","4.95B","-2.06%"
"Mar 04, 2020","0.017778","0.017226","0.017798","0.017028","4.07B","3.21%"
"Mar 05, 2020","0.017894","0.017778","0.018322","0.017735","5.73B","0.65%"
"Mar 06, 2020","0.018330","0.017894","0.018349","0.017858","4.74B","2.44%"
"Mar 07, 2020","0.016998","0.018333","0.018347","0.016495","4.21B","-7.27%"
"Mar 08, 2020","0.014643","0.017001","0.017001","0.014523","5.44B","-13.85%"
"Mar 09, 2020","0.015024","0.014644","0.015270","0.014064","6.00B","2.60%"
"Mar 10, 2020","0.015086","0.015023","0.015366","0.014608","3.72B","0.41%"
"Mar 11, 2020","0.014882","0.015095","0.015273","0.014190","3.57B","-1.35%"
"Mar 12, 2020","0.008409","0.014882","0.014940","0.008116","13.08B","-43.49%"
"Mar 13, 2020","0.010236","0.008408","0.010868","0.006919","18.64B","21.72%"
"Mar 14, 2020","0.009734","0.010236","0.010524","0.009547","5.99B","-4.91%"
"Mar 15, 2020","0.010281","0.009734","0.011001","0.009604","5.20B","5.63%"
"Mar 16, 2020","0.009598","0.010265","0.010309","0.008524","8.33B","-6.65%"
"Mar 17, 2020","0.010049","0.009604","0.010327","0.009492","4.91B","4.70%"
"Mar 18, 2020","0.010214","0.010048","0.010215","0.009635","4.68B","1.65%"
"Mar 19, 2020","0.011607","0.010214","0.012131","0.010074","5.69B","13.64%"
"Mar 20, 2020","0.011258","0.011607","0.012729","0.010318","6.11B","-3.01%"
"Mar 21, 2020","0.011222","0.011258","0.011601","0.010697","4.43B","-0.32%"
"Mar 22, 2020","0.010290","0.011224","0.011607","0.010167","3.71B","-8.31%"
"Mar 23, 2020","0.011346","0.010304","0.011425","0.010126","4.28B","10.27%"
"Mar 24, 2020","0.011521","0.011346","0.011655","0.011120","3.49B","1.54%"
"Mar 25, 2020","0.011371","0.011521","0.011772","0.011048","3.20B","-1.30%"
"Mar 26, 2020","0.011935","0.011373","0.011992","0.011266","3.38B","4.96%"
"Mar 27, 2020","0.011199","0.011935","0.012073","0.011117","3.50B","-6.17%"
"Mar 28, 2020","0.011395","0.011199","0.011469","0.010775","4.20B","1.75%"
"Mar 29, 2020","0.010725","0.011395","0.011437","0.010725","2.82B","-5.88%"
"Mar 30, 2020","0.011444","0.010725","0.011798","0.010709","3.38B","6.70%"
"Mar 31, 2020","0.011591","0.011444","0.011757","0.011355","2.78B","1.29%"
"Apr 01, 2020","0.011559","0.011591","0.011617","0.011133","2.59B","-0.28%"
"Apr 02, 2020","0.011969","0.011559","0.012440","0.011509","4.52B","3.55%"
"Apr 03, 2020","0.011897","0.011968","0.012164","0.011761","3.87B","-0.60%"
"Apr 04, 2020","0.011951","0.011898","0.012180","0.011722","4.00B","0.45%"
"Apr 05, 2020","0.012546","0.011951","0.012764","0.011820","5.58B","4.98%"
"Apr 06, 2020","0.013751","0.012546","0.013804","0.012545","5.84B","9.61%"
"Apr 07, 2020","0.013288","0.013759","0.014050","0.013170","5.77B","-3.37%"
"Apr 08, 2020","0.013726","0.013290","0.013772","0.013208","4.23B","3.30%"
"Apr 09, 2020","0.013442","0.013726","0.013807","0.013258","2.70B","-2.07%"
"Apr 10, 2020","0.012482","0.013442","0.013500","0.012071","4.99B","-7.14%"
"Apr 11, 2020","0.012500","0.012485","0.012809","0.012294","3.34B","0.14%"
"Apr 12, 2020","0.012689","0.012500","0.013196","0.012322","3.57B","1.51%"
"Apr 13, 2020","0.012558","0.012689","0.012691","0.012116","3.68B","-1.04%"
"Apr 14, 2020","0.012444","0.012558","0.012785","0.012399","3.02B","-0.91%"
"Apr 15, 2020","0.012170","0.012444","0.012599","0.012145","3.57B","-2.20%"
"Apr 16, 2020","0.013014","0.012170","0.013198","0.011815","5.25B","6.94%"
"Apr 17, 2020","0.012891","0.013014","0.013089","0.012729","3.57B","-0.94%"
"Apr 18, 2020","0.013373","0.012905","0.013524","0.012864","3.62B","3.74%"
"Apr 19, 2020","0.012904","0.013373","0.013393","0.012786","3.71B","-3.51%"
"Apr 20, 2020","0.012417","0.012904","0.013166","0.012247","4.78B","-3.78%"
"Apr 21, 2020","0.012487","0.012392","0.012733","0.012305","4.15B","0.57%"
"Apr 22, 2020","0.012975","0.012487","0.013118","0.012422","3.62B","3.91%"
"Apr 23, 2020","0.013614","0.012975","0.013888","0.012787","6.48B","4.92%"
"Apr 24, 2020","0.013910","0.013614","0.014315","0.013590","6.76B","2.17%"
"Apr 25, 2020","0.013941","0.013910","0.014268","0.013590","5.81B","0.22%"
"Apr 26, 2020","0.014237","0.013950","0.014276","0.013876","5.08B","2.13%"
"Apr 27, 2020","0.014501","0.014237","0.014609","0.014175","5.41B","1.85%"
"Apr 28, 2020","0.015285","0.014501","0.015350","0.014303","6.15B","5.41%"
"Apr 29, 2020","0.016210","0.015285","0.016488","0.015077","8.32B","6.05%"
"Apr 30, 2020","0.015199","0.016210","0.016690","0.015029","7.63B","-6.24%"
"May 01, 2020","0.015801","0.015199","0.016352","0.015182","6.49B","3.96%"
"May 02, 2020","0.016336","0.015801","0.016387","0.015685","4.90B","3.39%"
"May 03, 2020","0.015989","0.016336","0.016567","0.015599","5.76B","-2.13%"
"May 04, 2020","0.016234","0.015990","0.016384","0.015121","6.88B","1.53%"
"May 05, 2020","0.015884","0.016234","0.016642","0.015675","7.95B","-2.15%"
"May 06, 2020","0.015558","0.015884","0.016236","0.015535","5.37B","-2.05%"
"May 07, 2020","0.016032","0.015558","0.016194","0.015435","5.63B","3.04%"
"May 08, 2020","0.016262","0.016032","0.016513","0.015918","4.77B","1.43%"
"May 09, 2020","0.016109","0.016262","0.016588","0.016098","5.11B","-0.94%"
"May 10, 2020","0.014251","0.016105","0.016111","0.013543","8.49B","-11.54%"
"May 11, 2020","0.014015","0.014250","0.014459","0.013237","6.70B","-1.65%"
"May 12, 2020","0.014553","0.013979","0.014985","0.013931","4.18B","3.84%"
"May 13, 2020","0.015004","0.014553","0.015288","0.014498","4.01B","3.10%"
"May 14, 2020","0.015267","0.015004","0.015347","0.014819","4.61B","1.76%"
"May 15, 2020","0.014873","0.015267","0.015332","0.014643","4.08B","-2.58%"
"May 16, 2020","0.014966","0.014873","0.015095","0.014802","3.27B","0.62%"
"May 17, 2020","0.015001","0.014966","0.015162","0.014896","2.91B","0.23%"
"May 18, 2020","0.015363","0.015001","0.015568","0.014973","3.72B","2.42%"
"May 19, 2020","0.015507","0.015363","0.015586","0.015116","3.55B","0.93%"
"May 20, 2020","0.014996","0.015506","0.015506","0.014684","3.83B","-3.29%"
"May 21, 2020","0.014215","0.014996","0.015059","0.013862","3.69B","-5.21%"
"May 22, 2020","0.014814","0.014213","0.015074","0.014090","2.63B","4.21%"
"May 23, 2020","0.014971","0.014814","0.015663","0.014809","3.07B","1.07%"
"May 24, 2020","0.014216","0.014971","0.015299","0.014206","2.81B","-5.05%"
"May 25, 2020","0.014717","0.014213","0.014756","0.014105","2.91B","3.52%"
"May 26, 2020","0.014560","0.014717","0.014756","0.014234","1.98B","-1.06%"
"May 27, 2020","0.014705","0.014560","0.014947","0.014489","2.43B","1.00%"
"May 28, 2020","0.015112","0.014705","0.015161","0.014565","2.24B","2.77%"
"May 29, 2020","0.014997","0.015113","0.015338","0.014914","2.00B","-0.77%"
"May 30, 2020","0.016372","0.014997","0.016412","0.014917","3.94B","9.17%"
"May 31, 2020","0.015825","0.016373","0.017205","0.015452","5.99B","-3.34%"
"Jun 01, 2020","0.017053","0.015825","0.017059","0.015780","5.29B","7.76%"
"Jun 02, 2020","0.016362","0.017055","0.017522","0.015589","5.41B","-4.05%"
"Jun 03, 2020","0.016885","0.016362","0.016954","0.015987","3.77B","3.20%"
"Jun 04, 2020","0.016869","0.016885","0.017332","0.016279","4.61B","-0.09%"
"Jun 05, 2020","0.016839","0.016870","0.017265","0.016761","3.40B","-0.18%"
"Jun 06, 2020","0.017029","0.016839","0.017103","0.016534","2.69B","1.12%"
"Jun 07, 2020","0.018143","0.017030","0.018162","0.016897","5.67B","6.54%"
"Jun 08, 2020","0.017951","0.018143","0.018550","0.017741","4.85B","-1.06%"
"Jun 09, 2020","0.017536","0.017950","0.017986","0.017443","3.37B","-2.31%"
"Jun 10, 2020","0.017602","0.017535","0.017660","0.017274","2.81B","0.38%"
"Jun 11, 2020","0.015730","0.017602","0.017714","0.015192","3.86B","-10.64%"
"Jun 12, 2020","0.016425","0.015728","0.016608","0.015616","2.57B","4.42%"
"Jun 13, 2020","0.016682","0.016425","0.016725","0.016118","1.94B","1.57%"
"Jun 14, 2020","0.016151","0.016682","0.016688","0.016010","1.83B","-3.18%"
"Jun 15, 2020","0.016079","0.016150","0.016183","0.015015","3.66B","-0.45%"
"Jun 16, 2020","0.016121","0.016081","0.016255","0.015984","2.12B","0.26%"
"Jun 17, 2020","0.016192","0.016121","0.016476","0.015850","2.38B","0.44%"
"Jun 18, 2020","0.016017","0.016192","0.016204","0.015813","1.63B","-1.08%"
"Jun 19, 2020","0.015870","0.016018","0.016123","0.015679","1.80B","-0.92%"
"Jun 20, 2020","0.015958","0.015864","0.016055","0.015643","1.72B","0.56%"
"Jun 21, 2020","0.015811","0.015959","0.016014","0.015773","1.42B","-0.93%"
"Jun 22, 2020","0.016377","0.015811","0.016431","0.015795","2.15B","3.58%"
"Jun 23, 2020","0.016505","0.016370","0.016764","0.016215","2.41B","0.78%"
"Jun 24, 2020","0.015934","0.016505","0.016817","0.015700","2.79B","-3.46%"
"Jun 25, 2020","0.015900","0.015935","0.016094","0.015453","2.04B","-0.21%"
"Jun 26, 2020","0.015842","0.015900","0.016031","0.015665","1.93B","-0.37%"
"Jun 27, 2020","0.015463","0.015842","0.015986","0.014982","2.23B","-2.39%"
"Jun 28, 2020","0.015774","0.015463","0.015964","0.015309","1.60B","2.02%"
"Jun 29, 2020","0.016162","0.015774","0.016316","0.015765","2.69B","2.46%"
"Jun 30, 2020","0.016364","0.016162","0.016584","0.016162","2.14B","1.25%"
"Jul 01, 2020","0.016861","0.016364","0.017001","0.016224","2.80B","3.04%"
"Jul 02, 2020","0.016576","0.016861","0.017238","0.016179","4.22B","-1.69%"
"Jul 03, 2020","0.016622","0.016576","0.016851","0.016510","2.35B","0.28%"
"Jul 04, 2020","0.016826","0.016623","0.016890","0.016576","1.99B","1.22%"
"Jul 05, 2020","0.016974","0.016826","0.016981","0.016353","2.81B","0.88%"
"Jul 06, 2020","0.018019","0.016970","0.018159","0.016903","5.46B","6.15%"
"Jul 07, 2020","0.017205","0.018019","0.018121","0.017110","3.32B","-4.52%"
"Jul 08, 2020","0.017908","0.017205","0.018121","0.016841","4.06B","4.08%"
"Jul 09, 2020","0.018548","0.017907","0.019119","0.017536","6.30B","3.58%"
"Jul 10, 2020","0.018115","0.018547","0.018671","0.017831","3.98B","-2.33%"
"Jul 11, 2020","0.018370","0.018115","0.018852","0.018113","3.55B","1.40%"
"Jul 12, 2020","0.018174","0.018370","0.018518","0.017902","2.85B","-1.07%"
"Jul 13, 2020","0.017558","0.018177","0.018394","0.017189","3.76B","-3.39%"
"Jul 14, 2020","0.017652","0.017558","0.017754","0.017092","2.90B","0.53%"
"Jul 15, 2020","0.017565","0.017652","0.017761","0.017456","2.20B","-0.49%"
"Jul 16, 2020","0.017164","0.017565","0.017611","0.016688","2.47B","-2.28%"
"Jul 17, 2020","0.017175","0.017164","0.017341","0.017028","1.35B","0.06%"
"Jul 18, 2020","0.017419","0.017174","0.017446","0.017000","1.23B","1.42%"
"Jul 19, 2020","0.017524","0.017419","0.017578","0.017185","1.71B","0.60%"
"Jul 20, 2020","0.017168","0.017524","0.017557","0.016933","1.62B","-2.03%"
"Jul 21, 2020","0.017580","0.017168","0.017712","0.017144","1.78B","2.40%"
"Jul 22, 2020","0.017929","0.017527","0.017966","0.017356","1.58B","1.98%"
"Jul 23, 2020","0.017911","0.017930","0.018053","0.017748","1.68B","-0.10%"
"Jul 24, 2020","0.017939","0.017911","0.018264","0.017463","1.90B","0.16%"
"Jul 25, 2020","0.018773","0.017939","0.018811","0.017908","2.37B","4.65%"
"Jul 26, 2020","0.018527","0.018783","0.019341","0.018282","3.06B","-1.31%"
"Jul 27, 2020","0.018719","0.018527","0.019125","0.017667","4.21B","1.03%"
"Jul 28, 2020","0.019093","0.018719","0.019409","0.018189","4.37B","2.00%"
"Jul 29, 2020","0.019193","0.019093","0.019844","0.018949","4.34B","0.52%"
