"Date","Price","Open","High","Low","Vol.","Change %"
"May 23, 2021","16.6870","20.3470","20.7800","14.2330","11.48M","-18.04%"
"May 24, 2021","24.6070","16.8110","24.7010","16.8110","11.14M","47.46%"
"May 25, 2021","25.1360","24.6060","25.4180","22.3800","10.31M","2.15%"
"May 26, 2021","29.3890","25.2140","29.3890","25.2140","6.64M","16.92%"
"May 27, 2021","28.4430","29.3440","29.4700","26.4830","6.28M","-3.22%"
"May 28, 2021","25.8840","28.3900","28.3900","25.4450","7.73M","-9.00%"
"May 29, 2021","23.1680","25.8880","27.0830","22.2110","5.97M","-10.49%"
"May 30, 2021","25.7440","23.1730","26.0380","22.0100","5.66M","11.12%"
"May 31, 2021","28.3350","25.5300","28.3350","23.9530","7.52M","10.06%"
"Jun 01, 2021","27.4130","28.1750","28.4890","26.5330","5.25M","-3.25%"
"Jun 02, 2021","27.6260","27.4430","28.4380","26.5980","3.74M","0.78%"
"Jun 03, 2021","28.6640","27.5370","28.8600","27.2360","3.67M","3.76%"
"Jun 04, 2021","26.4200","28.6160","28.6160","25.5930","4.00M","-7.83%"
"Jun 05, 2021","25.6140","26.5290","27.5690","25.3980","2.68M","-3.05%"
"Jun 06, 2021","25.8500","25.5910","26.1590","25.5910","1.97M","0.92%"
"Jun 07, 2021","24.2120","25.8560","27.2040","24.2120","3.84M","-6.34%"
"Jun 08, 2021","23.4290","24.2590","24.2590","21.5060","4.14M","-3.23%"
"Jun 09, 2021","25.1050","23.4070","25.1050","22.5140","4.57M","7.15%"
"Jun 10, 2021","23.5600","25.1370","25.1370","23.5270","2.53M","-6.15%"
"Jun 11, 2021","21.8500","23.5810","23.5810","21.5500","2.60M","-7.26%"
"Jun 12, 2021","21.2480","21.7940","21.7940","20.5880","2.20M","-2.76%"
"Jun 13, 2021","23.2640","21.2880","23.3670","20.7040","2.28M","9.49%"
"Jun 14, 2021","24.1550","23.2910","24.1550","22.8220","2.21M","3.83%"
"Jun 15, 2021","23.4390","24.1950","24.3590","23.3790","1.51M","-2.96%"
"Jun 16, 2021","21.8110","23.4170","23.4170","21.8110","1.69M","-6.95%"
"Jun 17, 2021","22.1690","21.8250","22.7830","21.6380","1.44M","1.64%"
"Jun 18, 2021","20.3540","22.1370","22.1640","19.9570","2.19M","-8.19%"
"Jun 19, 2021","19.7830","20.3570","20.7130","19.7830","1.74M","-2.81%"
"Jun 20, 2021","20.7050","19.7770","20.8560","19.0850","2.41M","4.66%"
"Jun 21, 2021","15.8710","20.7490","20.7490","15.8710","4.73M","-23.35%"
"Jun 22, 2021","16.3660","15.8090","16.8830","14.6330","6.57M","3.12%"
"Jun 23, 2021","17.8000","16.3840","18.1580","16.3840","3.80M","8.76%"
"Jun 24, 2021","18.0510","17.7980","18.3970","16.7570","2.84M","1.41%"
"Jun 25, 2021","15.8800","18.0880","18.2230","15.8040","3.19M","-12.03%"
"Jun 26, 2021","16.1130","15.8220","16.2620","15.2680","2.11M","1.47%"
"Jun 27, 2021","17.0720","16.1350","17.0720","15.7670","1.85M","5.95%"
"Jun 28, 2021","17.6900","17.0970","18.0660","16.9720","2.12M","3.62%"
"Jun 29, 2021","18.5370","17.7640","19.0980","17.7640","2.73M","4.79%"
"Jun 30, 2021","19.2580","18.6400","19.2580","17.4260","2.60M","3.89%"
"Jul 01, 2021","17.8240","19.2760","19.2760","17.8240","2.16M","-7.45%"
"Jul 02, 2021","18.2240","17.7820","18.2240","16.9830","1.67M","2.24%"
"Jul 03, 2021","19.0330","18.2130","19.0710","17.9150","1.67M","4.44%"
"Jul 04, 2021","20.7730","20.7890","21.3810","20.6540","3.40M","9.14%"
"Jul 05, 2021","20.0720","20.7370","20.7370","19.3570","3.73M","-3.37%"
"Jul 06, 2021","22.2970","20.0720","22.6840","20.0720","5.35M","11.09%"
"Jul 07, 2021","22.2590","22.3720","23.2150","22.1430","3.09M","-0.17%"
"Jul 08, 2021","20.4420","22.2000","22.3060","20.0000","3.14M","-8.16%"
"Jul 09, 2021","20.9760","19.9980","21.5610","19.8700","2.53M","2.61%"
"Jul 10, 2021","20.2540","20.9720","21.5050","19.9500","1.41M","-3.44%"
"Jul 11, 2021","20.6690","20.2510","20.9100","19.9840","1.32M","2.05%"
"Jul 12, 2021","19.5760","20.7030","21.4090","19.2270","1.84M","-5.29%"
"Jul 13, 2021","18.4460","19.5330","19.7010","18.1910","2.36M","-5.77%"
"Jul 14, 2021","17.8910","18.4670","18.5290","16.8030","4.78M","-3.01%"
"Jul 15, 2021","17.0770","17.8800","18.3710","16.8110","3.28M","-4.55%"
"Jul 16, 2021","16.3420","17.0580","17.5930","15.9310","2.51M","-4.30%"
"Jul 17, 2021","16.0980","16.3440","16.7380","15.9440","2.24M","-1.49%"
"Jul 18, 2021","16.3120","16.0870","17.1540","16.0440","2.65M","1.33%"
"Jul 19, 2021","15.7120","16.2640","16.7550","15.4320","3.00M","-3.68%"
"Jul 20, 2021","14.5540","15.6980","15.9480","14.4370","3.28M","-7.37%"
"Jul 21, 2021","16.6940","14.5460","16.8650","14.0550","3.69M","14.70%"
"Jul 22, 2021","17.5780","16.7230","17.5980","16.1110","2.96M","5.30%"
"Jul 23, 2021","18.5940","17.5800","18.6860","16.9760","2.56M","5.78%"
"Jul 24, 2021","18.4630","18.6090","18.9240","18.2780","2.69M","-0.70%"
"Jul 25, 2021","18.2700","17.8860","18.2710","17.2630","1.82M","-1.05%"
"Jul 26, 2021","18.5270","18.2720","20.2630","18.1810","4.35M","1.41%"
"Jul 27, 2021","18.8940","18.5080","19.2400","17.7350","2.48M","1.98%"
"Jul 28, 2021","19.0120","18.8940","19.4400","18.5410","2.17M","0.62%"
"Jul 29, 2021","19.5800","19.0580","19.7150","18.6330","1.87M","2.99%"
"Jul 30, 2021","20.9080","19.6120","21.0160","19.3870","3.59M","6.78%"
"Jul 31, 2021","21.7460","20.9440","21.9510","20.7130","2.67M","4.01%"
"Aug 01, 2021","22.0070","21.7460","23.1950","21.5700","3.36M","1.20%"
"Aug 02, 2021","22.3820","21.9830","23.0900","21.4340","2.70M","1.70%"
"Aug 03, 2021","21.3260","22.3710","22.7190","20.6800","3.06M","-4.72%"
"Aug 04, 2021","23.5330","21.3210","23.7140","20.7910","2.98M","10.35%"
"Aug 05, 2021","25.4350","23.5470","25.5430","22.0780","3.89M","8.08%"
"Aug 06, 2021","26.1480","25.4390","26.8550","24.5430","2.83M","2.80%"
"Aug 07, 2021","28.3090","26.1780","28.9820","25.8080","4.01M","8.26%"
"Aug 08, 2021","26.7090","28.3170","28.6900","25.9720","2.48M","-5.65%"
"Aug 09, 2021","28.3680","26.6880","28.7410","25.3920","2.97M","6.21%"
"Aug 10, 2021","28.7550","28.3500","30.1810","28.1820","3.85M","1.36%"
"Aug 11, 2021","28.9990","28.7680","30.4000","28.7360","2.86M","0.85%"
"Aug 12, 2021","28.0590","28.9350","29.8800","26.8690","2.80M","-3.24%"
"Aug 13, 2021","30.5570","28.1000","30.6040","27.8530","2.44M","8.90%"
"Aug 14, 2021","30.1180","30.5140","30.6470","28.7400","2.36M","-1.44%"
"Aug 15, 2021","30.2530","30.1240","30.4200","28.3010","2.28M","0.45%"
"Aug 16, 2021","29.0950","30.2790","31.2430","29.0000","2.82M","-3.83%"
"Aug 17, 2021","26.4090","29.0770","30.8010","25.9080","3.57M","-9.23%"
"Aug 18, 2021","26.2990","26.3840","27.3370","25.4910","3.78M","-0.42%"
"Aug 19, 2021","27.9620","26.3290","27.9810","25.3410","2.84M","6.32%"
"Aug 20, 2021","28.8860","27.9790","29.1660","27.5540","2.62M","3.30%"
"Aug 21, 2021","28.2350","28.8860","29.7230","28.2080","2.36M","-2.25%"
"Aug 22, 2021","28.4090","28.2280","29.1620","27.2250","1.95M","0.62%"
"Aug 23, 2021","28.7750","28.4000","29.6170","28.3770","2.29M","1.29%"
"Aug 24, 2021","28.4000","28.7950","29.2090","28.2900","1.93M","-1.30%"
