"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 07, 2017","12.500","12.640","13.050","12.460","42.06K","-1.11%"
"Feb 08, 2017","12.690","12.500","12.800","12.350","34.85K","1.52%"
"Feb 09, 2017","12.000","12.690","12.810","11.480","81.86K","-5.44%"
"Feb 10, 2017","12.060","12.000","12.180","11.750","29.20K","0.50%"
"Feb 11, 2017","12.270","12.060","12.330","12.060","21.67K","1.74%"
"Feb 12, 2017","12.290","12.270","12.340","12.130","16.83K","0.16%"
"Feb 13, 2017","12.260","12.290","12.340","12.150","29.99K","-0.24%"
"Feb 14, 2017","13.010","12.260","13.300","12.150","41.50K","6.12%"
"Feb 15, 2017","13.750","13.010","13.800","12.910","104.60K","5.69%"
"Feb 16, 2017","13.190","13.750","13.800","12.910","47.48K","-4.07%"
"Feb 17, 2017","13.450","13.190","13.460","13.160","26.27K","1.97%"
"Feb 18, 2017","13.460","13.450","13.670","13.200","15.52K","0.07%"
"Feb 19, 2017","13.110","13.460","13.480","13.070","9.12K","-2.60%"
"Feb 20, 2017","12.280","13.110","13.110","11.480","243.83K","-6.33%"
"Feb 21, 2017","12.520","12.280","12.540","12.000","65.34K","1.95%"
"Feb 22, 2017","12.850","12.520","12.940","12.210","55.70K","2.64%"
"Feb 23, 2017","12.780","12.850","13.020","12.670","21.52K","-0.54%"
"Feb 24, 2017","12.780","12.780","12.780","12.780","-","0.00%"
"Feb 25, 2017","11.920","12.100","12.250","11.780","52.28K","-6.73%"
"Feb 26, 2017","12.000","11.920","12.200","11.800","37.30K","0.67%"
"Feb 27, 2017","12.000","12.000","12.180","12.000","35.47K","0.00%"
"Feb 28, 2017","12.270","12.000","12.400","11.600","136.72K","2.25%"
"Mar 01, 2017","12.330","12.270","13.000","12.190","192.54K","0.49%"
"Mar 02, 2017","13.090","12.330","13.500","12.180","291.51K","6.16%"
"Mar 03, 2017","14.080","13.090","14.870","12.850","264.14K","7.56%"
"Mar 04, 2017","13.670","14.080","14.360","13.050","88.35K","-2.91%"
"Mar 05, 2017","15.310","13.670","16.000","13.670","184.48K","12.00%"
"Mar 06, 2017","15.450","15.310","15.900","14.850","183.65K","0.91%"
"Mar 07, 2017","13.700","15.450","15.500","13.580","269.48K","-11.33%"
"Mar 08, 2017","12.500","13.700","13.870","12.500","250.15K","-8.76%"
"Mar 09, 2017","13.030","12.500","13.710","12.360","163.28K","4.24%"
"Mar 10, 2017","13.160","13.030","13.520","12.100","391.69K","1.00%"
"Mar 11, 2017","14.670","13.160","14.740","12.920","202.43K","11.47%"
"Mar 12, 2017","16.840","14.670","17.190","14.360","573.46K","14.79%"
"Mar 13, 2017","18.260","16.840","19.400","16.500","485.05K","8.43%"
"Mar 14, 2017","17.650","18.260","18.500","17.130","211.70K","-3.34%"
"Mar 15, 2017","19.060","17.650","19.810","17.400","272.00K","7.99%"
"Mar 16, 2017","22.200","19.060","23.000","18.750","528.10K","16.47%"
"Mar 17, 2017","21.810","22.200","25.100","19.210","589.05K","-1.76%"
"Mar 18, 2017","19.830","21.810","22.040","17.800","425.10K","-9.08%"
"Mar 19, 2017","22.850","19.830","24.500","19.830","464.17K","15.23%"
"Mar 20, 2017","22.300","22.850","24.440","22.000","186.69K","-2.41%"
"Mar 21, 2017","21.280","22.300","22.870","20.590","345.52K","-4.57%"
"Mar 22, 2017","21.250","21.280","22.340","20.320","185.75K","-0.14%"
"Mar 23, 2017","21.760","21.250","22.420","20.500","136.45K","2.40%"
"Mar 24, 2017","21.300","21.760","22.280","20.640","230.25K","-2.11%"
"Mar 25, 2017","20.100","21.300","21.700","19.650","234.75K","-5.63%"
"Mar 26, 2017","19.380","20.100","20.600","19.130","143.15K","-3.58%"
"Mar 27, 2017","19.290","19.380","20.060","17.350","216.14K","-0.46%"
"Mar 28, 2017","19.390","19.290","20.290","17.800","223.43K","0.52%"
"Mar 29, 2017","20.870","19.390","21.200","19.120","132.61K","7.63%"
"Mar 30, 2017","19.850","20.870","21.150","19.850","103.69K","-4.89%"
"Mar 31, 2017","20.230","19.850","20.800","19.410","128.77K","1.91%"
"Apr 01, 2017","21.000","20.230","21.230","19.000","127.69K","3.81%"
"Apr 02, 2017","19.670","21.000","21.290","19.670","137.39K","-6.33%"
"Apr 03, 2017","20.210","19.670","21.030","19.500","133.50K","2.75%"
"Apr 04, 2017","20.480","20.210","20.900","19.780","77.13K","1.34%"
"Apr 05, 2017","19.910","20.480","20.550","19.710","83.42K","-2.78%"
"Apr 06, 2017","19.420","19.910","20.250","18.600","189.93K","-2.46%"
"Apr 07, 2017","19.780","19.420","20.330","19.160","68.33K","1.85%"
"Apr 08, 2017","21.050","19.780","21.600","19.380","149.48K","6.42%"
"Apr 09, 2017","21.050","21.050","21.590","20.000","92.16K","0.00%"
"Apr 10, 2017","22.350","21.050","22.900","21.050","126.06K","6.18%"
"Apr 11, 2017","21.820","22.350","22.480","21.570","69.37K","-2.37%"
"Apr 12, 2017","22.150","21.820","22.700","21.580","84.70K","1.51%"
"Apr 13, 2017","21.760","22.150","22.440","21.690","84.41K","-1.76%"
"Apr 14, 2017","21.210","21.760","22.320","20.100","93.39K","-2.53%"
"Apr 15, 2017","21.080","21.210","21.730","20.750","81.80K","-0.61%"
"Apr 16, 2017","20.890","21.080","21.150","20.640","50.76K","-0.90%"
"Apr 17, 2017","21.220","20.890","21.630","20.700","94.03K","1.58%"
"Apr 18, 2017","21.940","21.220","22.000","21.050","86.27K","3.39%"
"Apr 19, 2017","21.200","21.940","21.960","21.150","36.62K","-3.37%"
"Apr 20, 2017","21.030","21.200","22.040","20.990","70.88K","-0.80%"
"Apr 21, 2017","21.780","21.030","21.800","21.000","60.23K","3.57%"
"Apr 22, 2017","21.800","21.780","21.950","21.290","92.97K","0.09%"
"Apr 23, 2017","21.860","21.800","22.030","21.520","67.70K","0.28%"
"Apr 24, 2017","21.060","21.860","22.040","21.050","60.57K","-3.66%"
"Apr 25, 2017","21.320","21.060","21.700","21.060","91.23K","1.23%"
"Apr 26, 2017","21.220","21.320","21.600","20.880","162.81K","-0.47%"
"Apr 27, 2017","23.100","21.220","23.810","21.010","252.36K","8.86%"
"Apr 28, 2017","23.860","23.100","24.300","22.860","122.77K","3.29%"
"Apr 29, 2017","24.550","23.860","24.900","23.680","100.32K","2.89%"
"Apr 30, 2017","25.250","24.550","26.300","24.500","137.99K","2.85%"
"May 01, 2017","24.660","25.250","25.800","23.920","160.48K","-2.34%"
"May 02, 2017","24.760","24.660","25.150","24.000","55.14K","0.41%"
"May 03, 2017","27.160","24.760","27.550","24.470","105.81K","9.69%"
"May 04, 2017","27.250","27.160","27.840","25.000","206.13K","0.33%"
"May 05, 2017","28.440","27.250","31.500","26.190","254.90K","4.37%"
"May 06, 2017","29.400","28.440","30.690","28.100","141.97K","3.38%"
"May 07, 2017","33.720","29.400","35.500","29.000","200.70K","14.69%"
"May 08, 2017","30.150","33.720","35.000","27.700","242.13K","-10.59%"
"May 09, 2017","28.640","30.150","31.580","26.500","150.45K","-5.01%"
"May 10, 2017","30.030","28.640","31.390","27.890","41.46K","4.85%"
"May 11, 2017","30.000","30.030","30.580","29.390","28.17K","-0.10%"
"May 12, 2017","29.290","30.000","30.930","28.780","44.50K","-2.37%"
"May 13, 2017","29.170","29.290","29.600","27.830","43.27K","-0.41%"
"May 14, 2017","28.910","29.170","29.750","28.020","17.32K","-0.89%"
"May 15, 2017","28.440","28.910","29.400","27.700","30.57K","-1.63%"
"May 16, 2017","26.970","28.440","28.440","26.610","49.02K","-5.17%"
"May 17, 2017","27.800","26.970","28.700","25.950","49.28K","3.08%"
"May 18, 2017","31.110","27.800","32.000","27.670","119.10K","11.91%"
"May 19, 2017","31.880","31.110","32.380","30.880","48.94K","2.48%"
"May 20, 2017","35.400","31.880","37.580","31.300","132.62K","11.04%"
"May 21, 2017","34.470","35.400","36.500","33.500","102.24K","-2.63%"
"May 22, 2017","36.000","34.470","40.760","32.500","172.66K","4.44%"
"May 23, 2017","55.640","36.000","57.700","35.500","218.79K","54.56%"
"May 24, 2017","45.000","55.640","57.320","42.200","355.65K","-19.12%"
"May 25, 2017","38.200","45.000","49.000","37.400","413.49K","-15.11%"
"May 26, 2017","37.080","38.200","43.150","30.000","222.49K","-2.93%"
"May 27, 2017","32.000","37.080","39.500","24.100","260.21K","-13.70%"
"May 28, 2017","35.000","32.000","38.310","30.000","143.12K","9.38%"
"May 29, 2017","40.120","35.000","43.080","34.190","195.86K","14.63%"
"May 30, 2017","39.280","40.120","45.280","38.850","152.73K","-2.09%"
"May 31, 2017","40.270","39.280","41.960","37.180","86.46K","2.52%"
"Jun 01, 2017","42.120","40.270","44.220","40.120","92.59K","4.59%"
"Jun 02, 2017","42.590","42.120","43.110","41.220","69.76K","1.12%"
"Jun 03, 2017","41.000","42.590","43.260","41.000","38.95K","-3.73%"
"Jun 04, 2017","41.000","41.000","41.000","41.000","-","0.00%"
"Jun 05, 2017","47.990","42.370","48.060","42.330","56.59K","17.05%"
"Jun 06, 2017","55.600","47.990","55.650","45.450","213.35K","15.86%"
"Jun 07, 2017","52.000","55.600","63.200","51.270","241.43K","-6.47%"
"Jun 08, 2017","56.200","52.000","56.200","49.550","105.15K","8.08%"
"Jun 09, 2017","55.370","56.200","57.170","54.800","52.32K","-1.48%"
"Jun 10, 2017","51.030","55.370","56.400","50.900","45.72K","-7.84%"
"Jun 11, 2017","58.300","51.030","58.300","50.900","70.85K","14.25%"
"Jun 12, 2017","49.050","58.300","59.510","43.000","170.24K","-15.87%"
"Jun 13, 2017","51.140","49.050","52.670","48.460","83.43K","4.26%"
"Jun 14, 2017","45.000","51.140","52.510","42.790","95.48K","-12.01%"
"Jun 15, 2017","45.550","45.000","46.400","37.000","166.20K","1.22%"
"Jun 16, 2017","47.500","45.550","47.520","43.000","74.03K","4.28%"
"Jun 17, 2017","51.830","47.500","52.210","46.200","90.74K","9.12%"
"Jun 18, 2017","49.720","51.830","53.660","47.560","76.58K","-4.07%"
"Jun 19, 2017","50.200","49.720","51.370","49.000","57.03K","0.97%"
"Jun 20, 2017","50.700","50.200","53.120","50.200","58.67K","1.00%"
"Jun 21, 2017","48.120","50.700","52.590","46.500","84.76K","-5.09%"
"Jun 22, 2017","49.720","48.120","50.450","47.590","28.14K","3.33%"
"Jun 23, 2017","50.950","49.720","51.980","49.540","44.92K","2.47%"
"Jun 24, 2017","46.650","50.950","51.190","46.000","39.50K","-8.44%"
"Jun 25, 2017","44.700","46.650","47.830","43.750","76.86K","-4.18%"
"Jun 26, 2017","43.130","44.700","47.000","37.500","117.03K","-3.51%"
"Jun 27, 2017","43.200","43.130","43.900","37.000","109.45K","0.16%"
"Jun 28, 2017","46.710","43.200","46.900","41.300","79.10K","8.12%"
"Jun 29, 2017","44.000","46.710","47.260","43.170","74.77K","-5.80%"
"Jun 30, 2017","43.110","44.000","45.400","42.700","35.68K","-2.02%"
"Jul 01, 2017","40.200","43.110","43.260","38.550","54.99K","-6.75%"
"Jul 02, 2017","41.870","40.200","42.480","39.040","53.85K","4.15%"
"Jul 03, 2017","43.360","41.870","44.310","41.000","45.06K","3.56%"
"Jul 04, 2017","45.300","43.360","45.660","43.220","66.67K","4.47%"
"Jul 05, 2017","45.990","45.300","46.570","44.150","50.74K","1.52%"
"Jul 06, 2017","50.000","45.990","50.400","45.920","186.33K","8.72%"
"Jul 07, 2017","43.670","50.000","50.540","43.000","261.34K","-12.66%"
"Jul 08, 2017","46.300","43.670","46.300","39.900","129.33K","6.02%"
"Jul 09, 2017","44.600","46.300","46.800","43.500","69.39K","-3.67%"
"Jul 10, 2017","39.680","44.600","44.800","38.100","95.70K","-11.03%"
"Jul 11, 2017","36.850","39.680","40.320","34.190","259.81K","-7.13%"
"Jul 12, 2017","40.400","36.850","40.650","34.520","133.45K","9.63%"
"Jul 13, 2017","38.000","40.400","40.610","36.580","52.59K","-5.94%"
"Jul 14, 2017","35.620","38.000","38.400","34.000","73.13K","-6.26%"
"Jul 15, 2017","32.000","35.620","35.620","31.220","77.34K","-10.16%"
"Jul 16, 2017","29.200","32.000","32.760","28.620","263.89K","-8.75%"
"Jul 17, 2017","34.810","29.200","35.000","29.200","201.50K","19.21%"
"Jul 18, 2017","36.550","34.810","38.000","33.000","196.26K","5.00%"
"Jul 19, 2017","35.050","36.550","37.690","34.000","80.46K","-4.10%"
"Jul 20, 2017","40.800","35.050","41.000","34.830","269.98K","16.41%"
"Jul 21, 2017","40.300","40.800","41.750","39.250","119.20K","-1.23%"
"Jul 22, 2017","45.000","40.300","45.000","40.070","120.52K","11.66%"
"Jul 23, 2017","42.610","45.000","45.180","41.000","85.99K","-5.31%"
"Jul 24, 2017","45.880","42.610","46.010","41.510","103.01K","7.67%"
"Jul 25, 2017","40.590","45.880","46.160","38.000","180.68K","-11.53%"
"Jul 26, 2017","45.970","40.590","46.700","38.400","237.36K","13.25%"
"Jul 27, 2017","45.400","45.970","46.550","43.800","120.63K","-1.24%"
"Jul 28, 2017","43.970","45.400","45.900","42.100","85.28K","-3.15%"
"Jul 29, 2017","44.010","43.970","44.590","42.130","47.36K","0.09%"
"Jul 30, 2017","39.770","44.010","44.120","39.090","83.24K","-9.63%"
"Jul 31, 2017","39.900","39.770","41.020","38.840","86.98K","0.33%"
"Aug 01, 2017","44.200","39.900","45.500","39.650","186.17K","10.78%"
"Aug 02, 2017","43.450","44.200","44.660","42.580","70.84K","-1.70%"
"Aug 03, 2017","43.560","43.450","44.480","42.900","39.10K","0.25%"
"Aug 04, 2017","44.950","43.560","45.000","42.520","34.92K","3.19%"
"Aug 05, 2017","48.660","44.950","49.200","44.780","107.76K","8.25%"
"Aug 06, 2017","47.830","48.660","49.290","47.350","28.36K","-1.71%"
"Aug 07, 2017","50.490","47.830","50.500","46.970","63.09K","5.56%"
"Aug 08, 2017","52.000","50.490","52.910","49.720","99.70K","2.99%"
"Aug 09, 2017","51.060","52.000","53.440","49.090","67.59K","-1.81%"
"Aug 10, 2017","49.300","51.060","51.400","49.290","30.03K","-3.45%"
"Aug 11, 2017","50.360","49.300","51.440","48.760","31.13K","2.15%"
"Aug 12, 2017","49.450","50.360","51.500","44.280","105.28K","-1.81%"
"Aug 13, 2017","47.800","49.450","50.200","45.500","86.36K","-3.34%"
"Aug 14, 2017","49.670","47.800","49.900","46.330","64.48K","3.91%"
"Aug 15, 2017","48.710","49.670","50.260","45.080","57.43K","-1.93%"
"Aug 16, 2017","48.600","48.710","49.100","47.000","48.73K","-0.23%"
"Aug 17, 2017","47.200","48.600","49.620","47.000","46.96K","-2.88%"
"Aug 18, 2017","46.460","47.200","50.000","45.100","117.68K","-1.57%"
"Aug 19, 2017","55.630","46.460","58.500","46.440","225.10K","19.74%"
"Aug 20, 2017","55.300","55.630","56.460","51.900","88.02K","-0.59%"
"Aug 21, 2017","77.640","55.300","100.000","52.500","1.27M","40.40%"
"Aug 22, 2017","89.950","77.640","96.520","71.650","453.23K","15.86%"
"Aug 23, 2017","90.370","89.950","100.240","84.830","293.54K","0.47%"
"Aug 24, 2017","86.000","90.370","94.000","79.120","222.46K","-4.84%"
"Aug 25, 2017","108.000","86.000","110.000","84.810","300.89K","25.58%"
"Aug 26, 2017","138.200","108.000","148.000","104.100","643.08K","27.96%"
"Aug 27, 2017","130.930","138.200","139.560","123.250","172.12K","-5.26%"
"Aug 28, 2017","144.000","130.930","153.430","128.000","526.12K","9.98%"
"Aug 29, 2017","133.400","144.000","144.720","127.410","183.28K","-7.36%"
"Aug 30, 2017","134.000","133.400","137.600","121.320","150.23K","0.45%"
"Aug 31, 2017","140.540","134.000","143.730","132.170","157.27K","4.88%"
"Sep 01, 2017","143.040","140.540","150.000","134.900","203.15K","1.78%"
"Sep 02, 2017","121.420","143.040","143.040","117.390","219.61K","-15.11%"
"Sep 03, 2017","125.990","121.420","129.480","110.390","181.81K","3.76%"
"Sep 04, 2017","105.100","125.990","126.100","98.560","288.24K","-16.58%"
"Sep 05, 2017","118.460","105.100","122.000","93.400","221.63K","12.71%"
"Sep 06, 2017","123.000","118.460","124.730","114.340","133.29K","3.83%"
"Sep 07, 2017","122.900","123.000","124.500","116.000","100.82K","-0.08%"
"Sep 08, 2017","116.550","122.900","135.050","105.000","298.23K","-5.17%"
"Sep 09, 2017","116.000","116.550","119.430","112.000","78.24K","-0.47%"
"Sep 10, 2017","112.280","116.000","117.220","102.030","113.26K","-3.21%"
"Sep 11, 2017","112.400","112.280","116.000","109.150","48.26K","0.11%"
"Sep 12, 2017","111.210","112.400","116.300","108.690","70.55K","-1.06%"
"Sep 13, 2017","109.890","111.210","113.000","101.200","205.63K","-1.19%"
"Sep 14, 2017","85.640","109.890","119.900","85.000","524.79K","-22.07%"
"Sep 15, 2017","100.130","85.640","105.000","71.140","505.84K","16.92%"
"Sep 16, 2017","96.390","100.130","105.000","91.140","134.64K","-3.74%"
"Sep 17, 2017","94.000","96.390","97.000","88.630","81.72K","-2.48%"
"Sep 18, 2017","101.500","94.000","103.350","94.000","132.73K","7.98%"
"Sep 19, 2017","97.890","101.500","102.500","93.060","96.61K","-3.56%"
"Sep 20, 2017","95.320","97.890","98.800","92.500","54.46K","-2.63%"
"Sep 21, 2017","85.720","95.320","96.250","84.090","73.15K","-10.07%"
"Sep 22, 2017","87.500","85.720","89.980","84.000","57.06K","2.08%"
"Sep 23, 2017","92.000","87.500","92.320","86.770","43.46K","5.14%"
"Sep 24, 2017","89.390","92.000","92.270","87.220","15.52K","-2.84%"
"Sep 25, 2017","94.090","89.390","94.850","88.850","34.48K","5.26%"
"Sep 26, 2017","93.700","94.090","95.580","91.700","32.85K","-0.41%"
"Sep 27, 2017","102.500","93.700","104.830","93.250","114.39K","9.39%"
"Sep 28, 2017","98.180","102.500","102.750","96.410","83.36K","-4.21%"
"Sep 29, 2017","95.000","98.180","99.000","89.380","95.34K","-3.24%"
"Sep 30, 2017","96.050","95.000","97.000","94.410","25.89K","1.11%"
"Oct 01, 2017","93.380","96.050","96.490","91.820","21.31K","-2.78%"
"Oct 02, 2017","91.770","93.380","94.190","91.000","29.56K","-1.72%"
"Oct 03, 2017","93.270","91.770","94.900","87.000","44.86K","1.63%"
"Oct 04, 2017","89.960","93.270","94.360","88.050","27.99K","-3.55%"
"Oct 05, 2017","91.650","89.960","92.100","87.220","31.83K","1.88%"
"Oct 06, 2017","91.130","91.650","93.200","90.060","25.87K","-0.57%"
"Oct 07, 2017","91.500","91.130","92.490","89.530","28.07K","0.41%"
"Oct 08, 2017","90.000","91.500","92.290","90.000","25.61K","-1.64%"
"Oct 09, 2017","85.170","90.000","90.390","83.300","52.14K","-5.37%"
"Oct 10, 2017","86.850","85.170","88.550","84.000","36.17K","1.97%"
"Oct 11, 2017","87.480","86.850","88.500","85.560","16.63K","0.73%"
"Oct 12, 2017","87.390","87.480","89.500","86.550","48.48K","-0.10%"
"Oct 13, 2017","94.860","87.390","97.080","85.200","147.22K","8.55%"
"Oct 14, 2017","99.730","94.860","103.650","93.500","75.93K","5.13%"
"Oct 15, 2017","94.460","99.730","101.020","91.070","70.33K","-5.28%"
"Oct 16, 2017","95.710","94.460","98.900","93.000","39.29K","1.32%"
"Oct 17, 2017","90.880","95.710","97.000","90.090","43.22K","-5.05%"
"Oct 18, 2017","89.000","90.880","91.980","85.000","39.52K","-2.07%"
"Oct 19, 2017","88.250","89.000","92.740","87.450","31.27K","-0.84%"
"Oct 20, 2017","90.320","88.250","93.000","87.800","30.13K","2.35%"
"Oct 21, 2017","87.740","90.320","90.510","85.810","29.82K","-2.86%"
"Oct 22, 2017","86.400","87.740","89.000","85.000","23.61K","-1.53%"
"Oct 23, 2017","85.500","86.400","87.500","81.600","27.83K","-1.04%"
"Oct 24, 2017","87.750","85.500","92.000","82.420","44.34K","2.63%"
"Oct 25, 2017","87.900","87.750","95.000","85.000","86.25K","0.17%"
"Oct 26, 2017","88.800","87.900","89.410","87.000","15.81K","1.02%"
"Oct 27, 2017","86.100","88.800","89.000","86.100","26.63K","-3.04%"
"Oct 28, 2017","86.070","86.100","87.450","85.070","12.63K","-0.03%"
"Oct 29, 2017","88.500","86.070","89.970","85.270","22.39K","2.82%"
"Oct 30, 2017","88.890","88.500","91.000","87.800","17.77K","0.44%"
"Oct 31, 2017","87.500","88.890","89.410","87.250","14.63K","-1.56%"
"Nov 01, 2017","86.000","87.500","88.270","84.340","26.34K","-1.71%"
"Nov 02, 2017","82.920","86.000","86.000","80.000","81.94K","-3.58%"
"Nov 03, 2017","87.250","82.920","89.400","82.920","64.87K","5.22%"
"Nov 04, 2017","87.000","87.250","87.990","84.500","22.03K","-0.29%"
"Nov 05, 2017","86.290","87.000","89.160","85.730","33.04K","-0.82%"
"Nov 06, 2017","102.000","86.290","102.000","85.700","175.93K","18.21%"
"Nov 07, 2017","98.390","102.000","104.000","93.130","168.84K","-3.54%"
"Nov 08, 2017","112.400","98.390","115.000","98.230","103.10K","14.24%"
"Nov 09, 2017","118.000","112.400","123.000","110.740","142.79K","4.98%"
"Nov 10, 2017","104.540","118.000","120.700","99.250","204.18K","-11.41%"
"Nov 11, 2017","119.160","104.540","129.100","102.250","202.77K","13.99%"
"Nov 12, 2017","124.500","119.160","135.000","107.660","296.23K","4.48%"
"Nov 13, 2017","122.260","124.500","134.500","117.030","211.26K","-1.80%"
"Nov 14, 2017","121.330","122.260","123.240","116.400","57.90K","-0.76%"
"Nov 15, 2017","120.990","121.330","124.000","117.500","56.71K","-0.28%"
"Nov 16, 2017","120.010","120.990","127.790","118.010","90.49K","-0.81%"
"Nov 17, 2017","126.500","120.010","126.500","118.330","72.96K","5.41%"
"Nov 18, 2017","131.070","126.500","135.000","122.730","95.78K","3.61%"
"Nov 19, 2017","129.660","131.070","134.000","125.500","38.15K","-1.08%"
"Nov 20, 2017","136.750","129.660","141.830","128.500","62.85K","5.47%"
"Nov 21, 2017","142.000","136.750","142.910","131.100","80.83K","3.84%"
"Nov 22, 2017","165.000","142.000","173.370","140.450","180.51K","16.20%"
"Nov 23, 2017","159.000","165.000","173.670","153.000","117.46K","-3.64%"
"Nov 24, 2017","158.920","159.000","162.090","154.500","79.54K","-0.05%"
"Nov 25, 2017","168.200","158.920","169.500","157.800","86.25K","5.84%"
"Nov 26, 2017","162.500","168.200","168.200","157.000","57.42K","-3.39%"
"Nov 27, 2017","173.000","162.500","173.000","157.870","81.97K","6.46%"
"Nov 28, 2017","196.660","173.000","196.820","170.100","175.94K","13.68%"
"Nov 29, 2017","165.490","196.660","208.500","150.960","280.40K","-15.85%"
"Nov 30, 2017","175.030","165.490","189.420","151.000","184.08K","5.76%"
"Dec 01, 2017","185.660","175.030","188.600","165.770","89.27K","6.07%"
"Dec 02, 2017","201.000","185.660","203.000","183.630","80.35K","8.26%"
"Dec 03, 2017","195.880","201.000","207.070","184.490","125.40K","-2.55%"
"Dec 04, 2017","208.550","195.880","208.550","188.500","53.48K","6.47%"
"Dec 05, 2017","247.480","208.550","248.000","206.120","160.00K","18.67%"
"Dec 06, 2017","254.480","247.480","285.040","242.520","278.52K","2.83%"
"Dec 07, 2017","259.780","254.480","277.900","225.680","134.58K","2.08%"
"Dec 08, 2017","261.130","259.780","268.940","230.010","79.25K","0.52%"
"Dec 09, 2017","256.100","261.130","270.000","238.610","70.89K","-1.93%"
"Dec 10, 2017","241.220","256.100","256.100","214.040","64.89K","-5.81%"
"Dec 11, 2017","272.360","241.220","275.000","238.670","58.01K","12.91%"
"Dec 12, 2017","291.810","272.360","305.000","270.520","78.21K","7.14%"
"Dec 13, 2017","293.580","291.810","321.250","274.410","113.52K","0.61%"
"Dec 14, 2017","318.400","293.580","320.660","290.000","76.13K","8.45%"
"Dec 15, 2017","310.200","318.400","319.990","290.000","40.27K","-2.58%"
"Dec 16, 2017","321.000","310.200","329.290","307.570","46.60K","3.48%"
"Dec 17, 2017","344.000","321.000","359.600","320.500","83.80K","7.17%"
"Dec 18, 2017","372.500","344.000","375.000","319.000","72.53K","8.28%"
"Dec 19, 2017","358.000","372.500","392.840","325.000","107.31K","-3.89%"
"Dec 20, 2017","475.000","358.000","478.000","315.000","178.36K","32.68%"
"Dec 21, 2017","405.000","475.000","475.000","370.000","87.50K","-14.74%"
"Dec 22, 2017","317.000","405.000","411.830","242.500","248.95K","-21.73%"
"Dec 23, 2017","339.500","317.000","380.000","312.220","69.90K","7.10%"
"Dec 24, 2017","326.000","339.500","350.440","281.000","76.52K","-3.98%"
"Dec 25, 2017","330.280","326.000","350.000","312.000","21.63K","1.31%"
"Dec 26, 2017","356.520","330.280","362.250","330.000","36.34K","7.94%"
"Dec 27, 2017","374.000","356.520","409.300","342.140","55.27K","4.90%"
"Dec 28, 2017","348.910","374.000","376.600","322.880","47.94K","-6.71%"
"Dec 29, 2017","350.000","348.910","367.610","334.840","51.66K","0.31%"
"Dec 30, 2017","304.000","350.000","352.700","287.000","77.80K","-13.14%"
"Dec 31, 2017","331.830","304.000","340.130","299.250","20.94K","9.15%"
"Jan 01, 2018","335.100","331.830","344.800","314.500","25.79K","0.99%"
"Jan 02, 2018","364.170","335.100","370.480","335.100","62.42K","8.68%"
"Jan 03, 2018","386.000","364.170","390.000","360.000","44.56K","5.99%"
"Jan 04, 2018","368.100","386.000","387.830","353.060","40.07K","-4.64%"
"Jan 05, 2018","356.960","368.100","377.490","338.510","38.30K","-3.03%"
"Jan 06, 2018","394.000","356.960","395.990","349.250","33.66K","10.38%"
"Jan 07, 2018","400.250","394.000","421.000","391.000","59.97K","1.59%"
"Jan 08, 2018","400.050","400.250","409.370","338.850","45.47K","-0.05%"
"Jan 09, 2018","408.032","400.050","447.804","392.826","94.13K","2.00%"
"Jan 10, 2018","403.437","408.032","416.293","362.180","49.91K","-1.13%"
"Jan 11, 2018","351.150","406.406","416.375","339.988","42.50K","-12.96%"
"Jan 12, 2018","387.236","353.017","390.223","338.045","34.13K","10.28%"
"Jan 13, 2018","413.900","387.236","428.815","386.973","42.58K","6.89%"
"Jan 14, 2018","393.641","413.900","434.180","370.000","32.13K","-4.89%"
"Jan 15, 2018","413.000","393.641","436.754","383.585","47.16K","4.92%"
"Jan 16, 2018","308.562","413.000","417.000","255.000","151.04K","-25.29%"
"Jan 17, 2018","315.000","308.562","326.635","237.392","98.40K","2.09%"
"Jan 18, 2018","306.125","315.000","341.143","296.372","69.21K","-2.82%"
"Jan 19, 2018","361.498","306.125","363.200","300.449","51.06K","18.09%"
"Jan 20, 2018","383.990","361.498","406.000","351.000","89.72K","6.22%"
"Jan 21, 2018","343.734","383.990","388.000","331.000","36.50K","-10.48%"
"Jan 22, 2018","314.000","343.734","355.000","285.000","49.19K","-8.65%"
"Jan 23, 2018","306.786","314.000","321.914","284.000","32.61K","-2.30%"
"Jan 24, 2018","318.600","306.786","326.259","297.717","24.11K","3.85%"
"Jan 25, 2018","315.613","318.600","328.000","305.100","13.72K","-0.94%"
"Jan 26, 2018","324.000","315.613","328.910","288.112","33.19K","2.66%"
"Jan 27, 2018","325.935","324.000","334.722","308.000","23.00K","0.60%"
"Jan 28, 2018","332.992","325.935","341.250","321.014","15.99K","2.17%"
"Jan 29, 2018","314.000","332.992","339.712","310.510","16.04K","-5.70%"
"Jan 30, 2018","275.920","315.118","316.466","268.211","78.31K","-12.13%"
"Jan 31, 2018","274.669","275.920","284.231","266.309","42.54K","-0.45%"
"Feb 01, 2018","241.975","274.276","278.800","230.516","65.22K","-11.90%"
"Feb 02, 2018","236.979","242.014","252.011","189.385","134.27K","-2.06%"
"Feb 03, 2018","252.691","236.979","258.888","215.908","44.53K","6.63%"
"Feb 04, 2018","219.866","252.676","258.553","214.471","49.24K","-12.99%"
"Feb 05, 2018","180.521","219.867","222.875","166.779","120.33K","-17.89%"
"Feb 06, 2018","209.201","180.526","213.287","150.141","129.19K","15.89%"
